event_id,soc_id,timestamp,event_type,source,asset_id,device_id,analyst_id,severity,description,metadata
EV-08858,SOC-002,2026-08-13T17:31:54.728649Z,file_write,EDR,ASSET-02222,DEV-00021,,HIGH,file_write observed on database-1228,"{""src_ip"": ""10.215.146.134""}"
EV-06167,SOC-002,2026-08-13T17:42:25.696408Z,auth_success,CASE_MANAGEMENT,ASSET-02755,DEV-00019,,LOW,auth_success observed on iot-1761,"{""src_ip"": ""10.181.50.211""}"
EV-04303,SOC-001,2026-08-13T17:43:31.565020Z,dns_query,EDR,ASSET-00132,DEV-00008,,HIGH,dns_query observed on database-0131,"{""src_ip"": ""10.216.240.215""}"
EV-07688,SOC-001,2026-08-13T17:44:16.227894Z,usb_insert,IDS,ASSET-00356,DEV-00012,,INFO,usb_insert observed on server-0355,"{""src_ip"": ""10.242.151.239""}"
EV-08416,SOC-001,2026-08-13T17:44:35.709761Z,dns_query,IDS,ASSET-00134,DEV-00002,,LOW,dns_query observed on database-0133,"{""src_ip"": ""10.245.118.211""}"
EV-05833,SOC-002,2026-08-13T17:45:09.671985Z,usb_insert,FIREWALL,ASSET-01444,DEV-00024,,LOW,usb_insert observed on network-device-0450,"{""src_ip"": ""10.77.157.212""}"
EV-05379,SOC-001,2026-08-13T17:47:53.691372Z,network_connection,CASE_MANAGEMENT,ASSET-00144,DEV-00009,,MEDIUM,network_connection observed on network-device-0143,"{""src_ip"": ""10.1.13.110""}"
EV-06617,SOC-001,2026-08-13T17:52:22.262471Z,auth_success,IDS,ASSET-00534,DEV-00007,,MEDIUM,auth_success observed on iot-0533,"{""src_ip"": ""10.239.188.203""}"
EV-04804,SOC-001,2026-08-13T17:53:49.255677Z,network_connection,IDS,ASSET-00387,DEV-00002,,INFO,network_connection observed on workstation-0386,"{""src_ip"": ""10.232.20.2""}"
EV-02476,SOC-001,2026-08-13T17:56:58.858236Z,network_connection,CASE_MANAGEMENT,ASSET-00152,DEV-00009,,LOW,network_connection observed on workstation-0151,"{""src_ip"": ""10.110.184.118""}"
EV-07163,SOC-001,2026-08-13T17:58:00.669720Z,process_create,CASE_MANAGEMENT,ASSET-00258,DEV-00001,,INFO,process_create observed on network-device-0257,"{""src_ip"": ""10.35.230.197""}"
EV-02011,SOC-002,2026-08-13T18:01:14.130679Z,file_write,EDR,ASSET-01382,DEV-00013,,MEDIUM,file_write observed on network-device-0388,"{""src_ip"": ""10.84.252.163""}"
EV-09907,SOC-002,2026-08-13T18:02:20.049659Z,file_write,CASE_MANAGEMENT,ASSET-02002,DEV-00018,,MEDIUM,file_write observed on network-device-1008,"{""src_ip"": ""10.189.82.91""}"
EV-04186,SOC-001,2026-08-13T18:03:28.427518Z,process_create,SIEM,ASSET-00060,DEV-00011,,LOW,process_create observed on server-0059,"{""src_ip"": ""10.172.214.20""}"
EV-06087,SOC-001,2026-08-13T18:10:40.565370Z,privilege_escalation,EDR,ASSET-00393,DEV-00008,,INFO,privilege_escalation observed on workstation-0392,"{""src_ip"": ""10.92.254.14""}"
EV-06130,SOC-002,2026-08-13T18:12:24.814551Z,network_connection,CASE_MANAGEMENT,ASSET-01720,DEV-00019,,HIGH,network_connection observed on server-0726,"{""src_ip"": ""10.216.208.212""}"
EV-04567,SOC-001,2026-08-13T18:14:04.842838Z,dns_query,CASE_MANAGEMENT,ASSET-00088,DEV-00010,,LOW,dns_query observed on workstation-0087,"{""src_ip"": ""10.201.120.46""}"
EV-00377,SOC-002,2026-08-13T18:17:49.721148Z,file_write,SIEM,ASSET-01707,DEV-00016,,INFO,file_write observed on iot-0713,"{""src_ip"": ""10.245.80.44""}"
EV-02329,SOC-002,2026-08-13T18:26:09.586730Z,port_scan,FIREWALL,ASSET-01921,DEV-00024,,INFO,port_scan observed on database-0927,"{""src_ip"": ""10.42.27.84""}"
EV-08018,SOC-002,2026-08-13T18:29:25.783416Z,email_gateway_hit,IDS,ASSET-02849,DEV-00014,,INFO,email_gateway_hit observed on database-1855,"{""src_ip"": ""10.117.33.69""}"
EV-05606,SOC-002,2026-08-13T18:29:35.706965Z,process_create,SIEM,ASSET-02481,DEV-00017,,MEDIUM,process_create observed on iot-1487,"{""src_ip"": ""10.227.253.182""}"
EV-06368,SOC-002,2026-08-13T18:30:39.540842Z,email_gateway_hit,EDR,ASSET-02264,DEV-00013,,INFO,email_gateway_hit observed on iot-1270,"{""src_ip"": ""10.98.164.58""}"
EV-02108,SOC-002,2026-08-13T18:33:23.730771Z,dns_query,EDR,ASSET-02694,DEV-00023,,CRITICAL,dns_query observed on cloud-instance-1700,"{""src_ip"": ""10.75.238.62""}"
EV-09919,SOC-001,2026-08-13T18:35:52.113131Z,email_gateway_hit,IDS,ASSET-00172,DEV-00007,,LOW,email_gateway_hit observed on network-device-0171,"{""src_ip"": ""10.107.107.211""}"
EV-03378,SOC-001,2026-08-13T18:37:49.004235Z,file_write,SIEM,ASSET-00984,DEV-00011,,INFO,file_write observed on server-0983,"{""src_ip"": ""10.220.229.213""}"
EV-09223,SOC-002,2026-08-13T18:39:19.022521Z,file_write,CASE_MANAGEMENT,ASSET-02087,DEV-00018,,LOW,file_write observed on workstation-1093,"{""src_ip"": ""10.101.98.30""}"
EV-00552,SOC-002,2026-08-13T18:40:31.283665Z,usb_insert,CASE_MANAGEMENT,ASSET-01480,DEV-00020,,HIGH,usb_insert observed on server-0486,"{""src_ip"": ""10.69.208.12""}"
EV-01613,SOC-001,2026-08-13T18:40:34.293828Z,auth_success,CASE_MANAGEMENT,ASSET-00775,DEV-00006,,LOW,auth_success observed on iot-0774,"{""src_ip"": ""10.116.237.143""}"
EV-09936,SOC-001,2026-08-13T18:43:40.970785Z,port_scan,CASE_MANAGEMENT,ASSET-00927,DEV-00009,,MEDIUM,port_scan observed on workstation-0926,"{""src_ip"": ""10.65.25.245""}"
EV-00625,SOC-001,2026-08-13T18:43:55.196542Z,port_scan,CASE_MANAGEMENT,ASSET-00958,DEV-00006,,LOW,port_scan observed on network-device-0957,"{""src_ip"": ""10.213.29.245""}"
EV-04097,SOC-002,2026-08-13T18:44:18.234209Z,file_write,CASE_MANAGEMENT,ASSET-02055,DEV-00019,,INFO,file_write observed on database-1061,"{""src_ip"": ""10.62.122.83""}"
EV-08904,SOC-001,2026-08-13T18:45:49.088212Z,privilege_escalation,EDR,ASSET-00188,DEV-00008,,HIGH,privilege_escalation observed on cloud-instance-0187,"{""src_ip"": ""10.55.43.140""}"
EV-08341,SOC-002,2026-08-13T18:47:23.707004Z,auth_success,EDR,ASSET-02132,DEV-00021,,MEDIUM,auth_success observed on cloud-instance-1138,"{""src_ip"": ""10.121.114.88""}"
EV-02807,SOC-002,2026-08-13T18:47:29.040829Z,email_gateway_hit,SIEM,ASSET-01463,DEV-00017,,LOW,email_gateway_hit observed on server-0469,"{""src_ip"": ""10.174.132.121""}"
EV-06344,SOC-002,2026-08-13T18:51:18.079720Z,file_write,EDR,ASSET-01721,DEV-00021,,MEDIUM,file_write observed on server-0727,"{""src_ip"": ""10.69.80.216""}"
EV-09862,SOC-001,2026-08-13T19:00:10.690986Z,auth_success,CASE_MANAGEMENT,ASSET-00578,DEV-00006,,LOW,auth_success observed on server-0577,"{""src_ip"": ""10.100.188.41""}"
EV-09852,SOC-002,2026-08-13T19:03:08.303273Z,auth_success,EDR,ASSET-01163,DEV-00022,,MEDIUM,auth_success observed on workstation-0169,"{""src_ip"": ""10.67.21.115""}"
EV-04045,SOC-001,2026-08-13T19:03:36.680108Z,privilege_escalation,CASE_MANAGEMENT,ASSET-00251,DEV-00009,,LOW,privilege_escalation observed on database-0250,"{""src_ip"": ""10.232.206.4""}"
EV-04121,SOC-001,2026-08-13T19:04:53.833643Z,dns_query,CASE_MANAGEMENT,ASSET-00906,DEV-00010,,MEDIUM,dns_query observed on server-0905,"{""src_ip"": ""10.27.212.73""}"
EV-09828,SOC-001,2026-08-13T19:05:16.179133Z,port_scan,CASE_MANAGEMENT,ASSET-00195,DEV-00006,,LOW,port_scan observed on network-device-0194,"{""src_ip"": ""10.141.3.7""}"
EV-02540,SOC-002,2026-08-13T19:12:54.725276Z,auth_failure,EDR,ASSET-02138,DEV-00013,,LOW,auth_failure observed on server-1144,"{""src_ip"": ""10.151.59.49""}"
EV-06320,SOC-002,2026-08-13T19:13:39.681526Z,port_scan,SIEM,ASSET-01570,DEV-00017,,LOW,port_scan observed on server-0576,"{""src_ip"": ""10.143.40.53""}"
EV-08023,SOC-002,2026-08-13T19:15:52.736743Z,privilege_escalation,CASE_MANAGEMENT,ASSET-02359,DEV-00019,,LOW,privilege_escalation observed on database-1365,"{""src_ip"": ""10.51.231.168""}"
EV-06573,SOC-001,2026-08-13T19:25:26.704456Z,file_write,SIEM,ASSET-00838,DEV-00004,,INFO,file_write observed on iot-0837,"{""src_ip"": ""10.173.229.45""}"
EV-03545,SOC-001,2026-08-13T19:29:12.141819Z,usb_insert,SIEM,ASSET-00350,DEV-00004,,LOW,usb_insert observed on workstation-0349,"{""src_ip"": ""10.113.96.52""}"
EV-03851,SOC-002,2026-08-13T19:30:01.143898Z,file_write,CASE_MANAGEMENT,ASSET-02069,DEV-00019,,HIGH,file_write observed on iot-1075,"{""src_ip"": ""10.27.151.220""}"
EV-06684,SOC-002,2026-08-13T19:30:50.508449Z,auth_success,SIEM,ASSET-02508,DEV-00016,,MEDIUM,auth_success observed on iot-1514,"{""src_ip"": ""10.141.160.193""}"
EV-05879,SOC-001,2026-08-13T19:31:15.672749Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00572,DEV-00001,,MEDIUM,email_gateway_hit observed on iot-0571,"{""src_ip"": ""10.69.73.193""}"
EV-03589,SOC-002,2026-08-13T19:32:35.155332Z,network_connection,CASE_MANAGEMENT,ASSET-01846,DEV-00020,,INFO,network_connection observed on cloud-instance-0852,"{""src_ip"": ""10.227.38.237""}"
EV-01903,SOC-002,2026-08-13T19:34:53.981792Z,auth_success,EDR,ASSET-01874,DEV-00013,,MEDIUM,auth_success observed on network-device-0880,"{""src_ip"": ""10.18.133.120""}"
EV-03214,SOC-002,2026-08-13T19:39:08.046418Z,email_gateway_hit,FIREWALL,ASSET-01027,DEV-00024,,HIGH,email_gateway_hit observed on iot-0033,"{""src_ip"": ""10.46.188.153""}"
EV-00379,SOC-001,2026-08-13T19:43:32.060595Z,auth_failure,SIEM,ASSET-00779,DEV-00004,,INFO,auth_failure observed on cloud-instance-0778,"{""src_ip"": ""10.25.128.21""}"
EV-01074,SOC-002,2026-08-13T19:44:37.577709Z,file_write,EDR,ASSET-02531,DEV-00022,,LOW,file_write observed on cloud-instance-1537,"{""src_ip"": ""10.168.50.203""}"
EV-00611,SOC-001,2026-08-13T19:46:30.125607Z,process_create,IDS,ASSET-00267,DEV-00002,,MEDIUM,process_create observed on database-0266,"{""src_ip"": ""10.172.247.46""}"
EV-09697,SOC-002,2026-08-13T19:46:53.437659Z,usb_insert,EDR,ASSET-02119,DEV-00022,,HIGH,usb_insert observed on cloud-instance-1125,"{""src_ip"": ""10.80.206.212""}"
EV-02150,SOC-001,2026-08-13T19:48:40.634283Z,privilege_escalation,IDS,ASSET-00949,DEV-00002,,LOW,privilege_escalation observed on network-device-0948,"{""src_ip"": ""10.107.75.5""}"
EV-02504,SOC-002,2026-08-13T19:52:24.327113Z,usb_insert,EDR,ASSET-02250,DEV-00022,,LOW,usb_insert observed on server-1256,"{""src_ip"": ""10.111.108.21""}"
EV-03861,SOC-002,2026-08-13T19:54:13.425404Z,dns_query,FIREWALL,ASSET-02099,DEV-00024,,MEDIUM,dns_query observed on workstation-1105,"{""src_ip"": ""10.10.241.54""}"
EV-07597,SOC-002,2026-08-13T19:54:52.048572Z,auth_failure,IDS,ASSET-01808,DEV-00014,,INFO,auth_failure observed on cloud-instance-0814,"{""src_ip"": ""10.226.154.56""}"
EV-00530,SOC-001,2026-08-13T19:56:21.353419Z,network_connection,CASE_MANAGEMENT,ASSET-00874,DEV-00005,,INFO,network_connection observed on workstation-0873,"{""src_ip"": ""10.181.99.213""}"
EV-05825,SOC-002,2026-08-13T19:56:39.195801Z,file_write,IDS,ASSET-02341,DEV-00014,,LOW,file_write observed on iot-1347,"{""src_ip"": ""10.64.25.195""}"
EV-09011,SOC-001,2026-08-13T19:58:06.691039Z,port_scan,CASE_MANAGEMENT,ASSET-00855,DEV-00006,,LOW,port_scan observed on cloud-instance-0854,"{""src_ip"": ""10.0.29.15""}"
EV-01237,SOC-001,2026-08-13T20:03:05.885613Z,port_scan,EDR,ASSET-00424,DEV-00008,,INFO,port_scan observed on database-0423,"{""src_ip"": ""10.114.57.221""}"
EV-07534,SOC-001,2026-08-13T20:03:06.835123Z,auth_success,SIEM,ASSET-00158,DEV-00011,,LOW,auth_success observed on network-device-0157,"{""src_ip"": ""10.11.229.194""}"
EV-05764,SOC-002,2026-08-13T20:03:30.751873Z,network_connection,CASE_MANAGEMENT,ASSET-02067,DEV-00019,,MEDIUM,network_connection observed on network-device-1073,"{""src_ip"": ""10.67.1.118""}"
EV-04746,SOC-002,2026-08-13T20:07:24.470108Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-01477,DEV-00015,,INFO,email_gateway_hit observed on network-device-0483,"{""src_ip"": ""10.250.233.54""}"
EV-01839,SOC-002,2026-08-13T20:08:06.995733Z,usb_insert,SIEM,ASSET-02844,DEV-00016,,MEDIUM,usb_insert observed on cloud-instance-1850,"{""src_ip"": ""10.63.78.124""}"
EV-01676,SOC-001,2026-08-13T20:11:17.638781Z,file_write,CASE_MANAGEMENT,ASSET-00025,DEV-00009,,CRITICAL,file_write observed on workstation-0024,"{""src_ip"": ""10.26.58.222""}"
EV-05371,SOC-001,2026-08-13T20:14:17.645351Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00702,DEV-00006,,INFO,email_gateway_hit observed on workstation-0701,"{""src_ip"": ""10.8.135.51""}"
EV-02442,SOC-002,2026-08-13T20:15:26.859277Z,network_connection,IDS,ASSET-01236,DEV-00014,,LOW,network_connection observed on database-0242,"{""src_ip"": ""10.192.38.23""}"
EV-09229,SOC-002,2026-08-13T20:15:39.832720Z,auth_success,CASE_MANAGEMENT,ASSET-01824,DEV-00020,,INFO,auth_success observed on server-0830,"{""src_ip"": ""10.149.6.115""}"
EV-03473,SOC-002,2026-08-13T20:15:53.153245Z,auth_failure,IDS,ASSET-01779,DEV-00014,,MEDIUM,auth_failure observed on server-0785,"{""src_ip"": ""10.240.170.96""}"
EV-02856,SOC-002,2026-08-13T20:20:44.197770Z,process_create,IDS,ASSET-02458,DEV-00014,,MEDIUM,process_create observed on iot-1464,"{""src_ip"": ""10.34.78.78""}"
EV-09391,SOC-001,2026-08-13T20:23:21.633270Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00758,DEV-00005,,LOW,email_gateway_hit observed on database-0757,"{""src_ip"": ""10.217.49.19""}"
EV-03813,SOC-002,2026-08-13T20:25:37.506380Z,privilege_escalation,CASE_MANAGEMENT,ASSET-01846,DEV-00018,,LOW,privilege_escalation observed on cloud-instance-0852,"{""src_ip"": ""10.69.198.16""}"
EV-00415,SOC-001,2026-08-13T20:28:33.885796Z,dns_query,CASE_MANAGEMENT,ASSET-00299,DEV-00006,,MEDIUM,dns_query observed on iot-0298,"{""src_ip"": ""10.44.20.43""}"
EV-02516,SOC-001,2026-08-13T20:29:23.008520Z,privilege_escalation,IDS,ASSET-00175,DEV-00012,,INFO,privilege_escalation observed on cloud-instance-0174,"{""src_ip"": ""10.137.109.154""}"
EV-00978,SOC-002,2026-08-13T20:31:10.688695Z,email_gateway_hit,EDR,ASSET-02403,DEV-00021,,LOW,email_gateway_hit observed on database-1409,"{""src_ip"": ""10.25.37.117""}"
EV-02201,SOC-002,2026-08-13T20:31:53.509849Z,usb_insert,FIREWALL,ASSET-02463,DEV-00024,,INFO,usb_insert observed on database-1469,"{""src_ip"": ""10.178.192.220""}"
EV-09708,SOC-001,2026-08-13T20:32:41.606094Z,file_write,CASE_MANAGEMENT,ASSET-00160,DEV-00005,,INFO,file_write observed on database-0159,"{""src_ip"": ""10.204.113.49""}"
EV-01340,SOC-002,2026-08-13T20:32:44.560106Z,file_write,CASE_MANAGEMENT,ASSET-02323,DEV-00020,,INFO,file_write observed on workstation-1329,"{""src_ip"": ""10.124.192.82""}"
EV-02521,SOC-001,2026-08-13T20:36:05.781946Z,file_write,SIEM,ASSET-00614,DEV-00004,,LOW,file_write observed on workstation-0613,"{""src_ip"": ""10.187.55.4""}"
EV-06081,SOC-002,2026-08-13T20:36:19.297541Z,network_connection,EDR,ASSET-02045,DEV-00013,,LOW,network_connection observed on network-device-1051,"{""src_ip"": ""10.174.114.247""}"
EV-05598,SOC-001,2026-08-13T20:37:46.271072Z,dns_query,CASE_MANAGEMENT,ASSET-00720,DEV-00005,,HIGH,dns_query observed on iot-0719,"{""src_ip"": ""10.225.146.230""}"
EV-06148,SOC-001,2026-08-13T20:37:55.531730Z,auth_success,CASE_MANAGEMENT,ASSET-00558,DEV-00006,,MEDIUM,auth_success observed on server-0557,"{""src_ip"": ""10.29.159.245""}"
EV-04679,SOC-002,2026-08-13T20:38:06.652008Z,privilege_escalation,SIEM,ASSET-01147,DEV-00017,,LOW,privilege_escalation observed on workstation-0153,"{""src_ip"": ""10.218.100.194""}"
EV-06943,SOC-002,2026-08-13T20:44:32.250470Z,network_connection,CASE_MANAGEMENT,ASSET-02238,DEV-00018,,MEDIUM,network_connection observed on database-1244,"{""src_ip"": ""10.154.164.64""}"
EV-07508,SOC-001,2026-08-13T20:46:47.386842Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00663,DEV-00001,,INFO,email_gateway_hit observed on cloud-instance-0662,"{""src_ip"": ""10.169.192.1""}"
EV-08352,SOC-002,2026-08-13T20:48:06.150585Z,auth_success,CASE_MANAGEMENT,ASSET-02070,DEV-00015,,INFO,auth_success observed on database-1076,"{""src_ip"": ""10.169.229.98""}"
EV-04732,SOC-002,2026-08-13T20:48:25.759962Z,email_gateway_hit,EDR,ASSET-01518,DEV-00022,,LOW,email_gateway_hit observed on cloud-instance-0524,"{""src_ip"": ""10.167.13.152""}"
EV-08303,SOC-002,2026-08-13T20:49:44.779438Z,network_connection,IDS,ASSET-01268,DEV-00014,,INFO,network_connection observed on cloud-instance-0274,"{""src_ip"": ""10.43.214.192""}"
EV-04805,SOC-002,2026-08-13T20:51:25.422768Z,process_create,EDR,ASSET-01121,DEV-00013,,INFO,process_create observed on workstation-0127,"{""src_ip"": ""10.67.59.44""}"
EV-01461,SOC-002,2026-08-13T20:53:00.615912Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-02215,DEV-00020,,HIGH,email_gateway_hit observed on cloud-instance-1221,"{""src_ip"": ""10.249.69.216""}"
EV-08392,SOC-001,2026-08-13T20:54:04.784758Z,port_scan,CASE_MANAGEMENT,ASSET-00699,DEV-00001,,HIGH,port_scan observed on workstation-0698,"{""src_ip"": ""10.247.146.197""}"
EV-04914,SOC-001,2026-08-13T20:57:18.104670Z,privilege_escalation,IDS,ASSET-00489,DEV-00012,,MEDIUM,privilege_escalation observed on iot-0488,"{""src_ip"": ""10.101.69.209""}"
EV-03652,SOC-001,2026-08-13T20:57:57.735812Z,usb_insert,CASE_MANAGEMENT,ASSET-00918,DEV-00001,,INFO,usb_insert observed on iot-0917,"{""src_ip"": ""10.66.23.123""}"
EV-06867,SOC-002,2026-08-13T20:58:47.312605Z,dns_query,CASE_MANAGEMENT,ASSET-01612,DEV-00019,,LOW,dns_query observed on workstation-0618,"{""src_ip"": ""10.20.93.141""}"
EV-02281,SOC-002,2026-08-13T20:59:12.015849Z,network_connection,CASE_MANAGEMENT,ASSET-01504,DEV-00018,,LOW,network_connection observed on iot-0510,"{""src_ip"": ""10.168.27.119""}"
EV-09327,SOC-002,2026-08-13T21:02:12.306375Z,email_gateway_hit,FIREWALL,ASSET-01720,DEV-00024,,MEDIUM,email_gateway_hit observed on server-0726,"{""src_ip"": ""10.84.162.69""}"
EV-09680,SOC-001,2026-08-13T21:06:56.653931Z,process_create,SIEM,ASSET-00617,DEV-00011,,HIGH,process_create observed on database-0616,"{""src_ip"": ""10.189.224.176""}"
EV-06953,SOC-002,2026-08-13T21:08:48.349313Z,dns_query,EDR,ASSET-01509,DEV-00013,,INFO,dns_query observed on network-device-0515,"{""src_ip"": ""10.211.213.135""}"
EV-02172,SOC-002,2026-08-13T21:08:56.852732Z,auth_failure,EDR,ASSET-02286,DEV-00022,,MEDIUM,auth_failure observed on workstation-1292,"{""src_ip"": ""10.127.209.2""}"
EV-05014,SOC-001,2026-08-13T21:10:29.564079Z,auth_success,SIEM,ASSET-00766,DEV-00011,,HIGH,auth_success observed on cloud-instance-0765,"{""src_ip"": ""10.16.25.184""}"
EV-06166,SOC-001,2026-08-13T21:16:38.215344Z,privilege_escalation,CASE_MANAGEMENT,ASSET-00495,DEV-00001,,MEDIUM,privilege_escalation observed on server-0494,"{""src_ip"": ""10.210.31.156""}"
EV-04612,SOC-002,2026-08-13T21:20:12.663544Z,port_scan,IDS,ASSET-01687,DEV-00014,,INFO,port_scan observed on cloud-instance-0693,"{""src_ip"": ""10.56.114.107""}"
EV-05015,SOC-002,2026-08-13T21:22:13.421584Z,network_connection,EDR,ASSET-02133,DEV-00022,,MEDIUM,network_connection observed on iot-1139,"{""src_ip"": ""10.59.167.121""}"
EV-06681,SOC-001,2026-08-13T21:26:41.087478Z,port_scan,CASE_MANAGEMENT,ASSET-00188,DEV-00005,,CRITICAL,port_scan observed on cloud-instance-0187,"{""src_ip"": ""10.20.244.9""}"
EV-01869,SOC-002,2026-08-13T21:30:39.066727Z,auth_success,SIEM,ASSET-02240,DEV-00017,,HIGH,auth_success observed on cloud-instance-1246,"{""src_ip"": ""10.127.218.207""}"
EV-00172,SOC-002,2026-08-13T21:32:34.070845Z,auth_failure,CASE_MANAGEMENT,ASSET-02085,DEV-00018,,LOW,auth_failure observed on workstation-1091,"{""src_ip"": ""10.150.42.83""}"
EV-07969,SOC-002,2026-08-13T21:33:20.948553Z,file_write,EDR,ASSET-01083,DEV-00023,,MEDIUM,file_write observed on network-device-0089,"{""src_ip"": ""10.127.107.46""}"
EV-01147,SOC-002,2026-08-13T21:34:36.278485Z,email_gateway_hit,EDR,ASSET-01495,DEV-00013,,INFO,email_gateway_hit observed on workstation-0501,"{""src_ip"": ""10.141.112.64""}"
EV-02674,SOC-002,2026-08-13T21:35:07.818827Z,auth_success,IDS,ASSET-01434,DEV-00014,,LOW,auth_success observed on database-0440,"{""src_ip"": ""10.11.149.33""}"
EV-00064,SOC-001,2026-08-13T21:35:08.124102Z,dns_query,EDR,ASSET-00180,DEV-00008,,HIGH,dns_query observed on server-0179,"{""src_ip"": ""10.67.150.17""}"
EV-07313,SOC-002,2026-08-13T21:36:28.951792Z,usb_insert,SIEM,ASSET-02527,DEV-00017,,CRITICAL,usb_insert observed on iot-1533,"{""src_ip"": ""10.12.63.14""}"
EV-07112,SOC-001,2026-08-13T21:37:30.082638Z,usb_insert,CASE_MANAGEMENT,ASSET-00555,DEV-00010,,MEDIUM,usb_insert observed on database-0554,"{""src_ip"": ""10.31.98.43""}"
EV-08362,SOC-001,2026-08-13T21:37:51.653635Z,auth_success,SIEM,ASSET-00781,DEV-00011,,LOW,auth_success observed on database-0780,"{""src_ip"": ""10.65.85.87""}"
EV-05583,SOC-002,2026-08-13T21:39:14.671913Z,privilege_escalation,SIEM,ASSET-01545,DEV-00016,,INFO,privilege_escalation observed on workstation-0551,"{""src_ip"": ""10.112.55.39""}"
EV-03615,SOC-002,2026-08-13T21:41:29.182226Z,process_create,EDR,ASSET-01060,DEV-00022,,LOW,process_create observed on server-0066,"{""src_ip"": ""10.34.136.115""}"
EV-01518,SOC-001,2026-08-13T21:41:51.743978Z,process_create,FIREWALL,ASSET-00285,DEV-00003,,MEDIUM,process_create observed on network-device-0284,"{""src_ip"": ""10.65.68.175""}"
EV-02593,SOC-001,2026-08-13T21:47:01.523384Z,dns_query,IDS,ASSET-00016,DEV-00007,,INFO,dns_query observed on server-0015,"{""src_ip"": ""10.72.195.239""}"
EV-04231,SOC-001,2026-08-13T21:50:17.811886Z,auth_failure,CASE_MANAGEMENT,ASSET-00282,DEV-00006,,HIGH,auth_failure observed on database-0281,"{""src_ip"": ""10.36.61.122""}"
EV-06111,SOC-002,2026-08-13T21:54:50.728316Z,auth_failure,CASE_MANAGEMENT,ASSET-02751,DEV-00019,,MEDIUM,auth_failure observed on workstation-1757,"{""src_ip"": ""10.111.31.98""}"
EV-04261,SOC-002,2026-08-13T21:57:56.407695Z,privilege_escalation,FIREWALL,ASSET-02288,DEV-00024,,INFO,privilege_escalation observed on iot-1294,"{""src_ip"": ""10.235.196.79""}"
EV-01190,SOC-001,2026-08-13T22:00:05.964158Z,usb_insert,IDS,ASSET-00724,DEV-00002,,INFO,usb_insert observed on server-0723,"{""src_ip"": ""10.227.1.121""}"
